job_label,instance_id,lemma,k,ranking_mode,orig_trace_len,min_trace_len,orig_trace,min_trace
campaign_r1_task1_exhaustive,11896,lemma1_chain_monotone,2,adv_bias,6,6,"p3,p1,p0,p2,p3,p0","p3,p1,p0,p2,p3,p0"
campaign_r1_task1_exhaustive,11896,lemma2_head_bound,2,adv_bias,6,6,"p3,p1,p0,p2,p3,p0","p3,p1,p0,p2,p3,p0"
campaign_r1_task1_exhaustive,12147,lemma1_chain_monotone,2,adv_bias,7,6,"p3,p0,p1,p3,p3,p2,p1","p3,p0,p1,p3,p2,p1"
campaign_r1_task1_exhaustive,12147,lemma2_head_bound,2,adv_bias,7,6,"p3,p0,p1,p3,p3,p2,p1","p3,p0,p1,p3,p2,p1"
campaign_r1_task1_exhaustive,13985,lemma1_chain_monotone,2,adv_bias,8,8,"p2,p1,p3,p1,p2,p0,p1,p2","p2,p1,p3,p1,p2,p0,p1,p2"
campaign_r1_task1_exhaustive,13985,lemma2_head_bound,2,adv_bias,8,8,"p2,p1,p3,p1,p2,p0,p1,p2","p2,p1,p3,p1,p2,p0,p1,p2"
campaign_r1_task1_exhaustive,13989,lemma1_chain_monotone,2,adv_bias,8,6,"p3,p0,p2,p3,p1,p2,p2,p2","p3,p0,p2,p3,p1,p2"
campaign_r1_task1_exhaustive,13989,lemma2_head_bound,2,adv_bias,8,6,"p3,p0,p2,p3,p1,p2,p2,p2","p3,p0,p2,p3,p1,p2"
campaign_r1_task1_exhaustive,14045,lemma1_chain_monotone,2,adv_bias,8,6,"p2,p2,p0,p3,p1,p1,p0,p3","p2,p0,p3,p1,p0,p3"
campaign_r1_task1_exhaustive,14045,lemma2_head_bound,2,adv_bias,8,6,"p2,p2,p0,p3,p1,p1,p0,p3","p2,p0,p3,p1,p0,p3"
campaign_r1_task1_exhaustive,14685,lemma2_head_bound,2,adv_bias,8,6,"p1,p3,p2,p2,p0,p1,p3,p2","p1,p3,p2,p0,p3,p2"
campaign_r1_task1_exhaustive,14753,lemma1_chain_monotone,2,adv_bias,8,6,"p1,p2,p0,p3,p0,p2,p2,p3","p1,p0,p3,p0,p2,p3"
campaign_r1_task1_exhaustive,14753,lemma2_head_bound,2,adv_bias,8,6,"p1,p2,p0,p3,p0,p2,p2,p3","p1,p0,p3,p0,p2,p3"
campaign_r1_task1_exhaustive,14785,lemma1_chain_monotone,2,adv_bias,8,8,"p3,p2,p0,p3,p1,p2,p0,p1","p3,p2,p0,p3,p1,p2,p0,p1"
campaign_r1_task1_exhaustive,14785,lemma2_head_bound,2,adv_bias,8,8,"p3,p2,p0,p3,p1,p2,p0,p1","p3,p2,p0,p3,p1,p2,p0,p1"
campaign_r1_task1_exhaustive,14801,lemma2_head_bound,2,adv_bias,8,6,"p1,p0,p2,p2,p3,p0,p2,p1","p1,p0,p2,p3,p0,p2"
campaign_r1_task1_exhaustive,15477,lemma1_chain_monotone,2,adv_bias,8,6,"p0,p0,p2,p3,p3,p1,p2,p3","p0,p2,p3,p1,p2,p3"
campaign_r1_task1_exhaustive,15477,lemma2_head_bound,2,adv_bias,8,6,"p0,p0,p2,p3,p3,p1,p2,p3","p0,p2,p3,p1,p2,p3"
campaign_r1_task1_exhaustive,15753,lemma2_head_bound,2,adv_bias,8,6,"p3,p1,p1,p0,p1,p2,p0,p3","p3,p1,p0,p1,p2,p0"
campaign_r1_task1_exhaustive,15806,lemma1_chain_monotone,2,adv_bias,9,6,"p1,p2,p2,p0,p0,p2,p0,p3,p2","p1,p0,p2,p0,p3,p2"
campaign_r1_task1_exhaustive,15806,lemma2_head_bound,2,adv_bias,9,6,"p1,p2,p2,p0,p0,p2,p0,p3,p2","p1,p0,p2,p0,p3,p2"
campaign_r1_task1_exhaustive,16178,lemma1_chain_monotone,2,adv_bias,9,6,"p0,p1,p1,p3,p3,p3,p2,p1,p3","p0,p1,p3,p2,p1,p3"
campaign_r1_task1_exhaustive,16178,lemma2_head_bound,2,adv_bias,9,6,"p0,p1,p1,p3,p3,p3,p2,p1,p3","p0,p1,p3,p2,p1,p3"
campaign_r1_task1_exhaustive,16226,lemma2_head_bound,2,adv_bias,9,7,"p2,p2,p0,p2,p3,p1,p2,p3,p0","p0,p2,p3,p1,p2,p3,p0"
campaign_r1_task1_exhaustive,16630,lemma2_head_bound,2,adv_bias,9,6,"p3,p3,p2,p3,p0,p2,p1,p0,p3","p2,p3,p0,p2,p1,p0"
campaign_r1_task1_exhaustive,16782,lemma1_chain_monotone,2,adv_bias,9,6,"p0,p0,p1,p0,p3,p3,p1,p2,p3","p1,p0,p3,p1,p2,p3"
campaign_r1_task1_exhaustive,16782,lemma2_head_bound,2,adv_bias,9,6,"p0,p0,p1,p0,p3,p3,p1,p2,p3","p1,p0,p3,p1,p2,p3"
campaign_r1_task1_exhaustive,17026,lemma2_head_bound,2,adv_bias,9,6,"p3,p0,p3,p1,p0,p2,p2,p1,p3","p0,p3,p1,p0,p2,p1"
campaign_r1_task1_exhaustive,17034,lemma1_chain_monotone,2,adv_bias,9,7,"p0,p3,p1,p1,p1,p2,p1,p0,p2","p0,p3,p1,p2,p1,p0,p2"
campaign_r1_task1_exhaustive,17034,lemma2_head_bound,2,adv_bias,9,7,"p0,p3,p1,p1,p1,p2,p1,p0,p2","p0,p3,p1,p2,p1,p0,p2"
campaign_r1_task1_exhaustive,17142,lemma1_chain_monotone,2,adv_bias,9,8,"p3,p2,p1,p1,p3,p0,p1,p3,p2","p3,p2,p1,p3,p0,p1,p3,p2"
campaign_r1_task1_exhaustive,17142,lemma2_head_bound,2,adv_bias,9,8,"p3,p2,p1,p1,p3,p0,p1,p3,p2","p3,p2,p1,p3,p0,p1,p3,p2"
campaign_r1_task1_exhaustive,17246,lemma2_head_bound,2,adv_bias,9,6,"p0,p0,p3,p1,p2,p3,p1,p1,p0","p0,p3,p1,p2,p3,p1"
campaign_r1_task1_exhaustive,17282,lemma2_head_bound,2,adv_bias,9,8,"p0,p3,p1,p2,p3,p1,p1,p1,p0","p0,p3,p1,p2,p3,p1,p1,p0"
campaign_r1_task1_exhaustive,17546,lemma2_head_bound,2,adv_bias,9,7,"p0,p3,p2,p0,p3,p2,p1,p3,p0","p2,p0,p3,p2,p1,p3,p0"
campaign_r1_task1_exhaustive,17710,lemma2_head_bound,2,adv_bias,9,6,"p2,p3,p0,p3,p1,p2,p0,p2,p0","p2,p3,p0,p1,p2,p0"
