job_label,instance_id,lemma,k,ranking_mode,orig_trace_len,min_trace_len,orig_trace,min_trace
campaign_r1_task0_exhaustive,10406,lemma1_chain_monotone,2,adv_bias,6,6,"p2,p1,p3,p2,p0,p3","p2,p1,p3,p2,p0,p3"
campaign_r1_task0_exhaustive,10406,lemma2_head_bound,2,adv_bias,6,6,"p2,p1,p3,p2,p0,p3","p2,p1,p3,p2,p0,p3"
campaign_r1_task0_exhaustive,10638,lemma1_chain_monotone,2,adv_bias,6,6,"p3,p2,p0,p1,p2,p0","p3,p2,p0,p1,p2,p0"
campaign_r1_task0_exhaustive,10638,lemma2_head_bound,2,adv_bias,6,6,"p3,p2,p0,p1,p2,p0","p3,p2,p0,p1,p2,p0"
campaign_r1_task0_exhaustive,11346,lemma1_chain_monotone,2,adv_bias,6,6,"p3,p1,p0,p3,p2,p0","p3,p1,p0,p3,p2,p0"
campaign_r1_task0_exhaustive,11346,lemma2_head_bound,2,adv_bias,6,6,"p3,p1,p0,p3,p2,p0","p3,p1,p0,p3,p2,p0"
campaign_r1_task0_exhaustive,11750,lemma1_chain_monotone,2,adv_bias,6,6,"p3,p0,p2,p1,p0,p2","p3,p0,p2,p1,p0,p2"
campaign_r1_task0_exhaustive,11750,lemma2_head_bound,2,adv_bias,6,6,"p3,p0,p2,p1,p0,p2","p3,p0,p2,p1,p0,p2"
campaign_r1_task0_exhaustive,12067,lemma1_chain_monotone,2,adv_bias,7,6,"p2,p1,p0,p3,p1,p1,p0","p2,p1,p0,p3,p1,p0"
campaign_r1_task0_exhaustive,12067,lemma2_head_bound,2,adv_bias,7,6,"p2,p1,p0,p3,p1,p1,p0","p2,p1,p0,p3,p1,p0"
campaign_r1_task0_exhaustive,12115,lemma1_chain_monotone,2,adv_bias,7,6,"p3,p1,p2,p0,p3,p2,p2","p3,p1,p2,p0,p3,p2"
campaign_r1_task0_exhaustive,12115,lemma2_head_bound,2,adv_bias,7,6,"p3,p1,p2,p0,p3,p2,p2","p3,p1,p2,p0,p3,p2"
campaign_r1_task0_exhaustive,12343,lemma1_chain_monotone,2,adv_bias,7,6,"p0,p3,p1,p2,p2,p0,p1","p0,p3,p1,p2,p0,p1"
campaign_r1_task0_exhaustive,12343,lemma2_head_bound,2,adv_bias,7,6,"p0,p3,p1,p2,p2,p0,p1","p0,p3,p1,p2,p0,p1"
campaign_r1_task0_exhaustive,12723,lemma1_chain_monotone,2,adv_bias,7,6,"p3,p0,p3,p2,p0,p1,p2","p0,p3,p2,p0,p1,p2"
